Unnamed: 0,Brand,Name,Price,Processor_Name,Processor_Brand,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD,Adapter,Battery_Life,ram_gb,ram_type,is_ram_expandable,storage_gb,storage_type,processor_brand,processor_tier,processor_generation,cpu_speed_ghz,display_size,display_type,gpu_type,gpu_brand,weight_kg,battery_hours,battery_wh,battery_chemistry,adapter_wattage,casing_material,ram_weight_kg,processor_weight_kg,battery_weight_kg,display_weight_kg,storage_weight_kg,casing_weight_kg,ram_erp,processor_erp,battery_erp,display_erp,storage_erp,casing_erp,total_erp,ram_method,processor_method,battery_method,display_method,storage_method,casing_method,ram_ghg,processor_ghg,battery_ghg,display_ghg,storage_ghg,casing_ghg,total_ghg
0,HP,HP Chromebook 11A-NA0002MU (2E4N0PA) Laptop (11.6 Inch | MediaTek Octa Core | 4 GB | Google Chrome |)::585119::computer::laptops,22990,MediaTek Octa-core,MediaTek,Not Expandable,4 GB , DDR4 RAM, 2.0 Ghz Processor,LED,11.6 ,Integrated Graphics,MediaTek,64 GB SSD Storage,No HDD,45, Upto 12 Hrs Battery Life,4,DDR4,0,64,SSD,Intel,i7,10,2.0,11.6,IPS,Integrated,Intel,0.8,12.0,72.0,Li-ion,45,Plastic,0.016,0.035,0.432,0.3016,0.01,0.1,352.7168000000001,5857.061000000001,20215.612800000003,865.133568,146.495,0.0,27230.48445816001,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.136,0.14700000000000002,1.8144,0.24128,0.085,0.03,2.45368
1604,Micromax,Micromax Canvas Lapbook L1160 Laptop (11.6 Inch | Atom Quad Core | 2 GB | Windows 10 | 32 GB SSD)::578322::computer::laptops,9499,Intel Atom Quad-Core,Intel, 64 GB Expandable,2 GB , DDR3 RAM , 1.3 Ghz Processor,LED,11.6 ,HD,Intel,32 GB SSD Storage,No HDD,no,Upto 10 Hrs Battery Life,2,DDR3,1,32,SSD,Intel,i3,10,1.3,11.6,IPS,Integrated,Intel,0.8,10.0,60.0,Li-ion,65,Plastic,0.008,0.025,0.36,0.3016,0.01,0.1,176.35840000000005,4183.615000000001,16846.344,865.133568,146.495,0.0,21931.16503357224,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.068,0.10500000000000001,1.512,0.24128,0.085,0.03,2.04128
1605,HP,HP 15s-eq0007au (9VX05PA) Laptop (15.6 Inch | AMD Dual Core Ryzen 3 | 4 GB | Windows 10 | 256 GB SSD)::575439::computer::laptops,28999,AMD Dual-Core Ryzen 3,AMD,Not Expandable,4 GB , DDR4 RAM, 2.6 Ghz Processor,LED,15.6 ,Radeon Vega 3,AMD,256 GB SSD Storage,No HDD,41,41W Adapter,4,DDR4,0,256,SSD,AMD,i3,10,2.6,15.6,IPS,Dedicated,AMD,1.92,8.0,48.0,Li-ion,41,Plastic,0.016,0.025,0.28800000000000003,0.40559999999999996,0.01,1.1754,352.7168000000001,4183.615000000001,13477.075200000005,1163.455488,146.495,0.0,19099.92919404474,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.136,0.10500000000000001,1.2096000000000002,0.32448,0.085,0.35262,2.2127000000000003
1606,Lenovo,Lenovo Ideapad Slim 5 (82FG014DIN) Laptop (15.6 Inch | Core i5 11th Gen | 16 GB | Windows 10 | 512 GB SSD)::592668::computer::laptops,60890,Intel Core i5 (11th Gen),Intel,Not Expandable,16 GB , DDR4 RAM, 2.4 Ghz Processor,LED,15.6 ,Iris Xe,Intel,512 GB SSD Storage,No HDD,57,57W Adapter,16,DDR4,0,512,SSD,Intel,i5,11,2.4,15.6,IPS,Integrated,Intel,1.52,8.0,48.0,Li-ion,57,Magnesium_Alloy,0.064,0.03,0.28800000000000003,0.40559999999999996,0.01,0.7224,1410.8672000000004,5020.338000000001,13477.075200000005,1163.455488,146.495,2662.1884800000003,24314.602499176533,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.544,0.126,1.2096000000000002,0.32448,0.085,0.5779200000000001,2.8670000000000004
1607,Lenovo,Lenovo Ideapad S145 (81W800FLIN) Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD)::582625::computer::laptops,43390,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.1 Ghz Processor,LED,15.6 ,UHD,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter,8,DDR4,0,1024,HDD,Intel,i5,10,1.1,15.6,IPS,Integrated,Intel,1.82,8.0,48.0,Li-ion,65,Plastic,0.032,0.03,0.28800000000000003,0.40559999999999996,0.07,0.9944,705.4336000000002,5020.338000000001,13477.075200000005,1163.455488,400.89000000000004,0.0,20815.98847377752,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Mechanical_Separation,Refurbishment,0.272,0.126,1.2096000000000002,0.32448,0.05600000000000001,0.29832,2.2864
1608,HP,HP Pavilion Gaming 15-EC1512AX (498U8PA) Laptop (15.6 Inch | AMD Octa Core Ryzen 7 | 16 GB | Windows 10 | 1 TB HDD 256 GB SSD)::586613::computer::laptops,75990,AMD Octa-Core Ryzen 7,AMD, 16 GB Expandable,16 GB , DDR4 RAM , 2.9 Ghz Processor,LED,15.6 ,"GeForce GTX 1650 Ti GPU, 4 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,no,52.5W Adapter,16,DDR4,1,1280,SSD,AMD,i7,10,2.9,15.6,IPS,Dedicated,NVIDIA,1.92,8.0,48.0,Li-ion,65,Magnesium_Alloy,0.064,0.035,0.28800000000000003,0.40559999999999996,0.01,1.1174,1410.8672000000004,5857.061000000001,13477.075200000005,1163.455488,146.495,4117.842479999999,25876.480058028046,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.544,0.14700000000000002,1.2096000000000002,0.32448,0.085,0.89392,3.204
1609,ASUS,ASUS ROG Strix G15 G512LI-HN094T Laptop (15.6 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 512 GB SSD)::581226::computer::laptops,75990,Intel Core i5 (10th Gen),Intel, 32 GB Expandable,8 GB , DDR4 RAM , 2.5 Ghz Processor,LED,15.6 ,"Geforce GTX 1650 Ti GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150,150W Adapter,8,DDR4,1,512,SSD,Intel,i5,10,2.5,15.6,IPS,Dedicated,NVIDIA,1.92,8.0,48.0,Li-ion,150,Magnesium_Alloy,0.032,0.03,0.28800000000000003,0.40559999999999996,0.01,1.1543999999999999,705.4336000000002,5020.338000000001,13477.075200000005,1163.455488,146.495,4254.19488,24930.950324827645,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.272,0.126,1.2096000000000002,0.32448,0.085,0.9235199999999999,2.9406
1610,HP,HP 15q-ds0026tu (6AF82PA) Laptop (15.6 Inch | Core i3 7th Gen | 8 GB | Windows 10 | 1 TB HDD)::576247::computer::laptops,33990,Intel Core i3 (7th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.3 Ghz Processor,LED,15.6 ,HD 620,Intel,NO SSD,1024 GB HDD Storage,41,41W Adapter,8,DDR4,0,1024,HDD,Intel,i3,7,2.3,15.6,IPS,Integrated,Intel,1.82,8.0,48.0,Li-ion,41,Plastic,0.032,0.025,0.28800000000000003,0.40559999999999996,0.07,0.9994000000000001,705.4336000000002,4183.615000000001,13477.075200000005,1163.455488,400.89000000000004,0.0,20188.94835045115,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Mechanical_Separation,Refurbishment,0.272,0.10500000000000001,1.2096000000000002,0.32448,0.05600000000000001,0.29982000000000003,2.2669
1611,Infinix,Infinix INBook X1 XL11 Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 11 | 512 GB SSD)::593665::computer::laptops,36490,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB LP, LPDDR4X RAM, 1.0 Ghz Processor,LCD,14 ,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,8,DDR4,0,512,SSD,Intel,i5,10,1.0,14.0,IPS,Integrated,Intel,1.2,8.0,48.0,Li-ion,65,Plastic,0.032,0.03,0.28800000000000003,0.364,0.01,0.476,705.4336000000002,5020.338000000001,13477.075200000005,1044.12672,146.495,0.0,20115.249403005353,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.126,1.2096000000000002,0.2912,0.085,0.14279999999999998,2.1266
1612,Dell,Dell G3 15 3579 (B560107WIN9) Laptop (15.6 Inch | Core i5 8th Gen | 8 GB | Windows 10 | 1 TB HDD 128 GB SSD)::576979::computer::laptops,58871,Intel Core i5 (8th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.3 Ghz Processor,LED,15.6 ,"GeForce GTX 1050 GPU, 4 GB",NVIDIA,128 GB SSD Storage , 1024 GB HDD Storage,56,56W Adapter,8,DDR4,0,1152,SSD,Intel,i5,8,2.3,15.6,IPS,Dedicated,NVIDIA,1.92,8.0,48.0,Li-ion,56,Plastic,0.032,0.03,0.28800000000000003,0.40559999999999996,0.01,1.1543999999999999,705.4336000000002,5020.338000000001,13477.075200000005,1163.455488,146.495,0.0,20406.396302653447,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.126,1.2096000000000002,0.32448,0.085,0.34631999999999996,2.3634
1613,Lenovo,Lenovo Ideapad Slim 3i 15IGL05 (81WQ003LIN) Laptop (15.6 Inch | Celeron Dual Core | 4 GB | Windows 10 | 256 GB SSD)::584011::computer::laptops,28899,Intel Celeron Dual-Core,Intel,Not Expandable,4 GB , DDR4 RAM, 1.1 Ghz Processor,LED,15.6 ,UHD 600,Intel,256 GB SSD Storage,No HDD,45, Upto 5 Hrs Battery Life,4,DDR4,0,256,SSD,Intel,i3,10,1.1,15.6,IPS,Integrated,Intel,1.52,5.0,30.0,Li-ion,45,Plastic,0.016,0.025,0.18,0.40559999999999996,0.01,0.8834000000000001,352.7168000000001,4183.615000000001,8423.172,1163.455488,146.495,0.0,13945.72554159287,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.136,0.10500000000000001,0.756,0.32448,0.085,0.26502000000000003,1.6715
1614,MSI,MSI Modern 14 B4MW-423IN Laptop (14 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::587892::computer::laptops,44390,AMD Hexa-Core Ryzen 5 Processor,AMD,Not Expandable,8 GB , DDR4 RAM,0,LED,14 ,Radeon,AMD,512 GB SSD Storage,No HDD,65,65W Adapter,8,DDR4,0,512,SSD,AMD,i5,10,2.5,14.0,IPS,Dedicated,AMD,1.6,8.0,48.0,Li-ion,65,Plastic,0.032,0.03,0.28800000000000003,0.364,0.01,0.8760000000000001,705.4336000000002,5020.338000000001,13477.075200000005,1044.12672,146.495,0.0,20003.320277829243,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.126,1.2096000000000002,0.2912,0.085,0.26280000000000003,2.2466
1615,Acer,Acer Chromebook CB3-431-C5FM (NX.GC2AA.007) Laptop (14 Inch | Celeron Quad Core | 4 GB | Google Chrome | 32 GB SSD)::577721::computer::laptops,59870,Intel Celeron Quad-Core,Intel,Not Expandable,4 GB , DDR3 RAM, 1.6 Ghz Processor,LED,14 ,HD 400,Intel,32 GB SSD Storage,No HDD,45,45W Adapter,4,DDR3,0,32,SSD,Intel,i3,10,1.6,14.0,IPS,Integrated,Intel,1.2,8.0,48.0,Li-ion,45,Magnesium_Alloy,0.016,0.025,0.28800000000000003,0.364,0.01,0.4969999999999999,352.7168000000001,4183.615000000001,13477.075200000005,1044.12672,146.495,1831.5443999999998,21264.168191625075,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.136,0.10500000000000001,1.2096000000000002,0.2912,0.085,0.39759999999999995,2.2244
1617,Lenovo,Lenovo Ideapad Slim 3i 15ITL6 (82H80238IN) Laptop (15.6 Inch | Core i3 11th Gen | 8 GB | Windows 10 | 512 GB SSD)::592773::computer::laptops,35500,Intel Core i3 (11th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 3.0 Ghz Processor,LED,15.6 ,UHD,Intel,512 GB SSD Storage,No HDD,65,65W Adapter,8,DDR4,0,512,SSD,Intel,i3,11,3.0,15.6,IPS,Integrated,Intel,1.52,8.0,48.0,Li-ion,65,Plastic,0.032,0.025,0.28800000000000003,0.40559999999999996,0.01,0.7594000000000001,705.4336000000002,4183.615000000001,13477.075200000005,1163.455488,146.495,0.0,19299.99172383707,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.10500000000000001,1.2096000000000002,0.32448,0.085,0.22782000000000002,2.2239
1618,HP,HP 14s-er0003tu (3C465PA) Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 1 TB HDD 256 GB SSD)::582357::computer::laptops,50076,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 1.0 Ghz Processor,LED,14 ,UHD,Intel,256 GB SSD Storage , 1024 GB HDD Storage,65,65W Adapter,8,DDR4,0,1280,SSD,Intel,i5,10,1.0,14.0,IPS,Integrated,Intel,1.2,8.0,48.0,Li-ion,65,Plastic,0.032,0.03,0.28800000000000003,0.364,0.01,0.476,705.4336000000002,5020.338000000001,13477.075200000005,1044.12672,146.495,0.0,20424.258640360258,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.126,1.2096000000000002,0.2912,0.085,0.14279999999999998,2.1266
1619,MSI,MSI GF63 Thin 9RCX-648IN Laptop (15.6 Inch | Core i5 9th Gen | 8 GB | Windows 10 | 1 TB HDD)::575645::computer::laptops,53990,Intel Core i5 (9th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.4 Ghz Processor,LED,15.6 ,"Geforce GTX 1050 Ti GPU, 4 GB",NVIDIA,NO SSD,1024 GB HDD Storage,120,120W Adapter,8,DDR4,0,1024,HDD,Intel,i5,9,2.4,15.6,IPS,Dedicated,NVIDIA,2.22,8.0,48.0,Li-ion,120,Plastic,0.032,0.03,0.28800000000000003,0.40559999999999996,0.07,1.3944,705.4336000000002,5020.338000000001,13477.075200000005,1163.455488,400.89000000000004,0.0,21027.670522856646,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Mechanical_Separation,Refurbishment,0.272,0.126,1.2096000000000002,0.32448,0.05600000000000001,0.41832,2.4064
1621,Lenovo,Lenovo Ideapad 320E (80XV00PKIN) Laptop (15.6 Inch | AMD Dual Core A9 | 4 GB | DOS | 1 TB HDD)::577179::computer::laptops,22890,AMD Dual-Core A9 APU,AMD, 8 GB Expandable,4 GB , DDR4 RAM , 3.0 Ghz Processor,LED,15.6 ,Radeon R2,AMD,NO SSD,1024 GB HDD Storage,45, Upto 5 Hrs Battery Life,4,DDR4,1,1024,HDD,AMD,i5,10,3.0,15.6,IPS,Dedicated,AMD,2.22,5.0,30.0,Li-ion,45,Plastic,0.016,0.03,0.18,0.40559999999999996,0.07,1.5184000000000002,352.7168000000001,5020.338000000001,8423.172,1163.455488,400.89000000000004,0.0,14998.256561546948,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Mechanical_Separation,Refurbishment,0.136,0.126,0.756,0.32448,0.05600000000000001,0.45552000000000004,1.854
1622,AVITA,AVITA Liber V14 NS14A8INF541 Laptop (14 Inch | Core i5 10th Gen | 8 GB | Windows 10 | 256 GB SSD)::581397::computer::laptops,31490,Intel Core i5 (10th Gen),Intel,Not Expandable,8 GB , DDR3 RAM, 1.6 Ghz Processor,LED,14 ,UHD,Intel,256 GB SSD Storage,No HDD,no,Upto 10 Hrs Battery Life,8,DDR3,0,256,SSD,Intel,i5,10,1.6,14.0,IPS,Integrated,Intel,1.2,10.0,60.0,Li-ion,65,Plastic,0.032,0.03,0.36,0.364,0.01,0.4039999999999999,705.4336000000002,5020.338000000001,16846.344,1044.12672,146.495,0.0,23858.708675608068,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.272,0.126,1.512,0.2912,0.085,0.12119999999999997,2.4074
1623,Dell,Dell Vostro 14 3401 (D552168WIN9BE) Laptop (14 Inch | Core i3 10th Gen | 4 GB | Windows 10 | 256 GB SSD)::586249::computer::laptops,22347,Intel Core i3 (10th Gen),Intel, 16 GB Expandable,4 GB , DDR4 RAM , 1.2 Ghz Processor,LED,14 ,UHD,Intel,256 GB SSD Storage,No HDD,no,Upto 10 Hrs Battery Life,4,DDR4,1,256,SSD,Intel,i3,10,1.2,14.0,IPS,Integrated,Intel,1.2,10.0,60.0,Li-ion,65,Plastic,0.016,0.025,0.36,0.364,0.01,0.42500000000000004,352.7168000000001,4183.615000000001,16846.344,1044.12672,146.495,0.0,22243.586677343017,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.136,0.10500000000000001,1.512,0.2912,0.085,0.1275,2.2567
1624,ASUS,ASUS ROG Strix G15 G512LI-HN057T Laptop (15.6 Inch | Core i7 10th Gen | 16 GB | Windows 10 | 512 GB SSD)::581727::computer::laptops,88990,Intel Core i7 (10th Gen),Intel, 32 GB Expandable,16 GB , DDR4 RAM , 2.6 Ghz Processor,LED,15.6 ,"Geforce GTX 1650 Ti GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,150,150W Adapter,16,DDR4,1,512,SSD,Intel,i7,10,2.6,15.6,IPS,Dedicated,NVIDIA,1.92,8.0,48.0,Li-ion,150,Aluminum,0.064,0.035,0.28800000000000003,0.40559999999999996,0.01,1.1174,1410.8672000000004,5857.061000000001,13477.075200000005,1163.455488,146.495,6250.959079999999,29092.127038461393,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.544,0.14700000000000002,1.2096000000000002,0.32448,0.085,0.89392,3.204
1625,Acer,Acer Predator Helios 300 PH315-53-594S (NH.QA4SI.002) Laptop (15.6 Inch | Core i5 10th Gen | 16 GB | Windows 10 | 1 TB HDD 256 GB SSD)::581837::computer::laptops,64207,Intel Core i5 (10th Gen),Intel, 32 GB Expandable,16 GB , DDR4 RAM , 2.5 Ghz Processor,LED,15.6 ,"Geforce RTX 2060 GPU, 6 GB",NVIDIA,256 GB SSD Storage , 1024 GB HDD Storage,230,230W Adapter,16,DDR4,1,1280,SSD,Intel,i5,10,2.5,15.6,IPS,Dedicated,NVIDIA,1.92,8.0,48.0,Li-ion,230,Magnesium_Alloy,0.064,0.03,0.28800000000000003,0.40559999999999996,0.01,1.1223999999999998,1410.8672000000004,5020.338000000001,13477.075200000005,1163.455488,146.495,4136.26848,25329.467854609575,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.544,0.126,1.2096000000000002,0.32448,0.085,0.8979199999999999,3.1870000000000003
1626,Dell,Dell Inspiron 15 3567 (B566109WIN9) Laptop (15.6 Inch | Core i3 7th Gen | 4 GB | Windows 10 | 1 TB HDD)::576626::computer::laptops,30226,Intel Core i3 (7th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 2.3 Ghz Processor,LED,15.6 ,HD 620,Intel,NO SSD,1024 GB HDD Storage,40,40W Adapter,4,DDR4,0,1024,HDD,Intel,i3,7,2.3,15.6,IPS,Integrated,Intel,1.82,8.0,48.0,Li-ion,40,Plastic,0.016,0.025,0.28800000000000003,0.40559999999999996,0.07,1.0154,352.7168000000001,4183.615000000001,13477.075200000005,1163.455488,400.89000000000004,0.0,19937.19127216021,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Mechanical_Separation,Refurbishment,0.136,0.10500000000000001,1.2096000000000002,0.32448,0.05600000000000001,0.30462,2.1357000000000004
1627,ASUS,ASUS Zenbook 14X OLED UM5401QA-KM541WS Laptop (14 Inch | AMD Hexa Core Ryzen 5 | 16 GB | Windows 11 | 512 GB SSD)::611666::computer::laptops,59990,AMD Hexa-Core Ryzen 5,AMD,Not Expandable,16 GB LP, LPDDR4X RAM, 3.3 Ghz Processor,LED,14 ,Radeon,AMD,512 GB SSD Storage,No HDD,100,100W Adapter,16,DDR4,0,512,SSD,AMD,i5,10,3.3,14.0,IPS,Dedicated,AMD,1.6,8.0,48.0,Li-ion,100,Magnesium_Alloy,0.064,0.03,0.28800000000000003,0.364,0.01,0.8440000000000001,1410.8672000000004,5020.338000000001,13477.075200000005,1044.12672,146.495,3110.3088000000002,24282.1676171706,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.544,0.126,1.2096000000000002,0.2912,0.085,0.6752000000000001,2.9310000000000005
1628,ASUS,ASUS Vivobook X540YA-XO106D Laptop (15.6 Inch | AMD Quad Core A8 | 4 GB | DOS | 1 TB HDD)::578169::computer::laptops,21990,AMD Quad-Core A8 APU,AMD,Not Expandable,4 GB , DDR3 RAM, 2.2 Ghz Processor,LED,15.6 ,Radeon R5,AMD,NO SSD,1024 GB HDD Storage,45,45W Adapter,4,DDR3,0,1024,HDD,AMD,i3,10,2.2,15.6,IPS,Dedicated,AMD,2.22,8.0,48.0,Li-ion,45,Plastic,0.016,0.025,0.28800000000000003,0.40559999999999996,0.07,1.4154000000000002,352.7168000000001,4183.615000000001,13477.075200000005,1163.455488,400.89000000000004,0.0,19041.415102746534,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Mechanical_Separation,Refurbishment,0.136,0.10500000000000001,1.2096000000000002,0.32448,0.05600000000000001,0.42462000000000005,2.2557000000000005
1629,HP,HP 15s-du0093tu (7NH54PA) Laptop (15.6 Inch | Core i3 8th Gen | 8 GB | Windows 10 | 1 TB HDD)::575749::computer::laptops,34698,Intel Core i3 (8th Gen),Intel,Not Expandable,8 GB , DDR4 RAM, 2.1 Ghz Processor,LED,15.6 ,UHD 620,Intel,NO SSD,1024 GB HDD Storage,65,65W Adapter,8,DDR4,0,1024,HDD,Intel,i3,8,2.1,15.6,IPS,Integrated,Intel,1.82,8.0,48.0,Li-ion,65,Plastic,0.032,0.025,0.28800000000000003,0.40559999999999996,0.07,0.9994000000000001,705.4336000000002,4183.615000000001,13477.075200000005,1163.455488,400.89000000000004,0.0,20089.6954521159,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Mechanical_Separation,Refurbishment,0.272,0.10500000000000001,1.2096000000000002,0.32448,0.05600000000000001,0.29982000000000003,2.2669
1630,Dell,Dell Inspiron 14 3467 (B566101HIN9) Laptop (14 Inch | Core i3 6th Gen | 4 GB | Windows 10 | 1 TB HDD)::576939::computer::laptops,31549,Intel Core i3 (6th Gen),Intel, 8 GB Expandable,4 GB , DDR4 RAM , 2.0 Ghz Processor,LED,14 ,HD 520,Intel,NO SSD,1024 GB HDD Storage,no,,4,DDR4,1,1024,HDD,Intel,i3,6,2.0,14.0,IPS,Integrated,Intel,1.5,8.0,48.0,Li-ion,65,Plastic,0.016,0.025,0.28800000000000003,0.364,0.07,0.7369999999999999,352.7168000000001,4183.615000000001,13477.075200000005,1044.12672,400.89000000000004,0.0,19985.439570076884,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Mechanical_Separation,Refurbishment,0.136,0.10500000000000001,1.2096000000000002,0.2912,0.05600000000000001,0.22109999999999996,2.0189000000000004
1631,HP,HP 14q-cy0005au (7QG85PA) Laptop (14 Inch | AMD Dual Core A4 | 4 GB | Windows 10 | 256 GB SSD)::575877::computer::laptops,18125,AMD Dual-Core A4 APU,AMD,Not Expandable,4 GB , DDR4 RAM, 2.3 Ghz Processor,LED,14 ,Radeon R3,AMD,256 GB SSD Storage,No HDD,41,41W Adapter,4,DDR4,0,256,SSD,AMD,i5,10,2.3,14.0,IPS,Dedicated,AMD,1.6,8.0,48.0,Li-ion,41,Plastic,0.016,0.03,0.28800000000000003,0.364,0.01,0.8920000000000001,352.7168000000001,5020.338000000001,13477.075200000005,1044.12672,146.495,0.0,20162.934355562196,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.136,0.126,1.2096000000000002,0.2912,0.085,0.2676,2.1154
1632,Lenovo,Lenovo Ideapad S145 (81W800C3IN) Laptop (15.6 Inch | Core i3 10th Gen | 4 GB | Windows 10 | 256 GB SSD)::575365::computer::laptops,24463,Intel Core i3 (10th Gen),Intel,Not Expandable,4 GB , DDR4 RAM, 1.2 Ghz Processor,LED,15.6 ,UHD,Intel,256 GB SSD Storage,No HDD,65,65W Adapter,4,DDR4,0,256,SSD,Intel,i3,10,1.2,15.6,IPS,Integrated,Intel,1.52,8.0,48.0,Li-ion,65,Plastic,0.016,0.025,0.28800000000000003,0.40559999999999996,0.01,0.7754000000000001,352.7168000000001,4183.615000000001,13477.075200000005,1163.455488,146.495,0.0,19693.425514213453,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Refurbishment,0.136,0.10500000000000001,1.2096000000000002,0.32448,0.085,0.23262000000000002,2.0927000000000002
1633,HP,HP Pavilion 15-dk0010nr (6QZ94UA) Laptop (15.6 Inch | Core i5 9th Gen | 8 GB | Windows 10 | 256 GB SSD)::616484::computer::laptops,121999,Intel Core i5 (9th Gen),Intel, 8 GB Expandable,8 GB , DDR4 RAM , 2.4 Ghz Processor,LCD,15.6 ,"GeForce GTX 1050 GPU, 3 GB",NVIDIA,256 GB SSD Storage,No HDD,135, Upto 10 Hrs Battery Life,8,DDR4,1,256,SSD,Intel,i5,9,2.4,15.6,IPS,Dedicated,NVIDIA,1.92,10.0,60.0,Li-ion,135,Aluminum,0.032,0.03,0.36,0.40559999999999996,0.01,1.0824,705.4336000000002,5020.338000000001,16846.344,1163.455488,146.495,6055.162079999999,30627.352761412898,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.272,0.126,1.512,0.32448,0.085,0.86592,3.1854
1634,Lenovo,Lenovo Legion 5 (82B500FJIN) Laptop (15.6 Inch | AMD Hexa Core Ryzen 5 | 8 GB | Windows 10 | 512 GB SSD)::584430::computer::laptops,67490,AMD Hexa-Core Ryzen 5,AMD, 16 GB Expandable,8 GB , DDR4 RAM , 3.0 Ghz Processor,LED,15.6 ,"GeForce GTX 1650 GPU, 4 GB",NVIDIA,512 GB SSD Storage,No HDD,170,170W Adapter,8,DDR4,1,512,SSD,AMD,i5,10,3.0,15.6,IPS,Dedicated,NVIDIA,1.92,8.0,48.0,Li-ion,170,Magnesium_Alloy,0.032,0.03,0.28800000000000003,0.40559999999999996,0.01,1.1543999999999999,705.4336000000002,5020.338000000001,13477.075200000005,1163.455488,146.495,4254.19488,24362.91339849231,Pyrometallurgy,Hydrometallurgy,Hydrometallurgy,Mechanical_Separation,Pyrometallurgy,Mechanical_Separation,0.272,0.126,1.2096000000000002,0.32448,0.085,0.9235199999999999,2.9406
